Sample_ID,Category,Bins,Contig_ID,Matched_Species,Abbreviated_Gene_Name,Counts,VFDB_ID,VFDB_ID,Percentage of identical matches, Alignment length,Number of mismatches,Number of gap openings,Start of alignment in query,End of alignment in query,Start of alignment in subject, End of alignment in subject,Expected value,Bit score,Protein_ID,Protein_Function,,,,
SRR5240630,Ambulances,SRR5240630_bin.3,xx2,Pantoea agglomerans pv. betae (taxid 77834),flhA,3,VFG043034(gb,NP_460870),85.6,699,94,2,217201,215105,1,692,0,1131,gb|NP_460870,(flhA) flagellar biosynthesis protein FlhA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
SRR5240639,Ambulances,SRR5240639_bin.6,xx403,Pantoea agglomerans (taxid 549),tssF,1,VFG041206(gb,WP_012906942),85.6,389,56,0,13813,12647,238,626,4.34E-218,679,gb|WP_012906942,(tssF) type VI secretion system baseplate subunit TssF [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168],,,,
SRR5240640,Ambulances,SRR5240640_bin.4,xx106,Pantoea agglomerans pv. betae (taxid 77834),flhA,6,VFG043034(gb,NP_460870),85.6,699,94,2,37109,39205,1,692,0,1131,gb|NP_460870,(flhA) flagellar biosynthesis protein FlhA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
SRR5240662,Ambulances,SRR5240662_bin.6,xx117,Pseudomonas sp. LTJR-52 (taxid 2479392),flhA,5,VFG014591(gb,WP_003155638),85.6,703,97,1,6522,4426,5,707,0,1138,gb|WP_003155638,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7],,,,
SRR5240664,Ambulances,SRR5240664_bin.7,xx368,Pseudomonas sp. LTJR-52 (taxid 2479392),flhA,4,VFG014591(gb,WP_003155638),85.6,703,97,1,7675,5579,5,707,0,1138,gb|WP_003155638,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7],,,,
SRR5240665,Ambulances,SRR5240665_bin.6,xx562,Pseudomonas sp. LTJR-52 (taxid 2479392),flhA,4,VFG014591(gb,WP_003155638),85.6,703,97,1,2513,417,5,707,0,1138,gb|WP_003155638,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7],,,,
SRR5240673,Ambulances,SRR5240673_bin.3,xx28,Leclercia pneumoniae (taxid 2815358),ibeC,1,VFG034721(gb,WP_000556298),85.6,577,83,0,15672,17402,1,577,0,1019,gb|WP_000556298,(ibeC) phosphoethanolamine transferase CptA [Ibes (VF0237) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88],,,,
SRR5240674,Ambulances,SRR5240674_bin.9,xx197,Pseudomonas sp. LTJR-52 (taxid 2479392),flhA,5,VFG014591(gb,WP_003155638),85.6,703,97,1,14591,16687,5,707,0,1138,gb|WP_003155638,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7],,,,
SRR5240681,Ambulances,SRR5240681_bin.1,xx243,Pseudomonas sp. LTJR-52 (taxid 2479392),flhA,2,VFG014591(gb,WP_003155638),85.6,703,97,1,7078,4982,5,707,0,1138,gb|WP_003155638,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7],,,,
SRR5240681,Ambulances,SRR5240681_bin.7,xx6,Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788 (taxid 981334),katA,5,VFG037041(gb,WP_014581728),85.6,500,72,0,57725,56226,5,504,9.59E-300,911,gb|WP_014581728,(katA) catalase [KatA (VF0454) - Stress survival (VFC0282)] [Neisseria meningitidis M01-240355],,,,
SRR5240296,Ambulances,SRR5240296_bin.3,xx710,Psychrobacter sp. WB2 (taxid 3043330),bfmR,2,VFG038216(gb,WP_000076440),85.5,235,34,0,782,1486,2,236,3.85E-135,406,gb|WP_000076440,(bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii 1656-2],,,,
SRR5240370,Ambulances,SRR5240370_bin.10,xx287,Pseudomonas sp. LTJR-52 (taxid 2479392),vfr,1,VFG042734(gb,NP_249343),85.5,214,31,0,20548,19907,1,214,2.16E-116,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240379,Ambulances,SRR5240379_bin.14,xx172,Acinetobacter variabilis (taxid 70346),gspF,2,VFG050787(gb,WP_001112089.1),85.5,401,58,0,6030,4828,1,401,6.55E-205,632,gb|WP_001112089.1,(gspF) general secretion pathway protein F [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],,,,
SRR5240380,Ambulances,SRR5240380_bin.9,xx180,Pseudomonas luteola (taxid 47886),vfr,1,VFG042734(gb,NP_249343),85.5,214,31,0,23120,22479,1,214,2.77E-116,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240381,Ambulances,SRR5240381_bin.4,xx107,Pseudomonas sp. LTJR-52 (taxid 2479392),vfr,1,VFG042734(gb,NP_249343),85.5,214,31,0,9599,10240,1,214,3.75E-116,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240383,Ambulances,SRR5240383_bin.6,xx138,Pseudomonas sp. LTJR-52 (taxid 2479392),vfr,1,VFG042734(gb,NP_249343),85.5,214,31,0,9599,10240,1,214,1.92E-116,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240394,Ambulances,SRR5240394_bin.6,xx160,Psychrobacter sp. WB2 (taxid 3043330),bfmR,2,VFG038216(gb,WP_000076440),85.5,235,34,0,47496,48200,2,236,7.08E-129,406,gb|WP_000076440,(bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii 1656-2],,,,
SRR5240426,Ambulances,SRR5240426_bin.8,xx793,Psychrobacter sp. WB2 (taxid 3043330),bfmR,2,VFG038216(gb,WP_000076440),85.5,235,34,0,4756,5460,2,236,3.49E-130,406,gb|WP_000076440,(bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii 1656-2],,,,
SRR5240468,Ambulances,SRR5240468_bin.8,xx284,Pseudomonas luteola (taxid 47886),vfr,1,VFG042734(gb,NP_249343),85.5,214,31,0,17864,17223,1,214,2.5E-116,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240510,Ambulances,SRR5240510_bin.3,xx63,Pseudomonas sp. MTM4 (taxid 2705472),hdtS,1,VFG015609(gb,WP_011911258),85.5,242,35,0,26258,26983,1,242,4.27E-138,432,gb|WP_011911258,(hdtS) 1-acyl-sn-glycerol-3-phosphate acyltransferase [Acylhomoserine lactone synthase (VF0907) - Biofilm (VFC0271)] [Pseudomonas stutzeri A1501],,,,
SRR5240533,Ambulances,SRR5240533_bin.2,xx53,Erwinia rhapontici (taxid 55212),icmF/tssM,1,VFG048749(gb,WP_014229651),85.5,1082,147,3,38190,34948,84,1156,0,1842,gb|WP_014229651,(icmF/tssM) type VI secretion protein TssM [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686],,,,
SRR5240583,Ambulances,SRR5240583_bin.6,xx153,Psychrobacter sp. WB2 (taxid 3043330),bfmR,3,VFG038216(gb,WP_000076440),85.5,235,34,0,12754,13458,2,236,1.96E-129,406,gb|WP_000076440,(bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii 1656-2],,,,
SRR5240598,Ambulances,SRR5240598_bin.2,xx49,Pseudomonas sp. LG1E9 (taxid 2219057),rpoN,1,VFG042736(gb,NP_253152),85.5,497,72,0,22306,23796,1,497,3E-270,825,gb|NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240619,Ambulances,SRR5240619_bin.5,xx146,Leclercia sp. 29361 (taxid 2714951),ompA,1,VFG043544(gb,WP_000750416),85.5,351,46,2,18656,19708,1,346,8.48E-194,597,gb|WP_000750416,(ompA) porin OmpA [Z1307 (VF1158) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933],,,,
SRR5240625,Ambulances,SRR5240625_bin.4,xx32,Pseudomonas sp. BSw22131 (taxid 3002903),pilU,1,VFG013913(gb,WP_003400837),85.5,387,55,1,23557,24717,1,386,3.13E-213,657,gb|WP_003400837,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas syringae pv. syringae B728a],,,,
SRR5240662,Ambulances,SRR5240662_bin.6,xx123,Pseudomonas sp. LTJR-52 (taxid 2479392),vfr,2,VFG042734(gb,NP_249343),85.5,214,31,0,9600,10241,1,214,3.75E-116,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240664,Ambulances,SRR5240664_bin.4,xx268,Enterobacter cloacae (taxid 550),clpV/tssH,1,VFG048692(gb,WP_012541980),85.5,801,116,0,25822,28224,1,801,0,1335,gb|WP_012541980,(clpV/tssH) type VI secretion system ATPase TssH [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae 342],,,,
SRR5240664,Ambulances,SRR5240664_bin.7,xx596,Pseudomonas luteola (taxid 47886),vfr,2,VFG042734(gb,NP_249343),85.5,214,31,0,9576,10217,1,214,1.03E-116,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240665,Ambulances,SRR5240665_bin.6,xx496,Pseudomonas sp. LTJR-52 (taxid 2479392),vfr,1,VFG042734(gb,NP_249343),85.5,214,31,0,2658,3299,1,214,7.56E-117,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240674,Ambulances,SRR5240674_bin.9,xx174,Pseudomonas luteola (taxid 47886),vfr,1,VFG042734(gb,NP_249343),85.5,214,31,0,15269,14628,1,214,2.26E-116,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240681,Ambulances,SRR5240681_bin.1,xx564,Pseudomonas sp. LTJR-52 (taxid 2479392),vfr,1,VFG042734(gb,NP_249343),85.5,214,31,0,1585,944,1,214,9.98E-117,369,gb|NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240315,Ambulances,SRR5240315_bin.7,xx53,Pantoea sp. MT58 (taxid 2768165),fliI,3,VFG043059(gb,NP_460925),85.4,453,65,1,25623,26978,1,453,1.36E-242,743,gb|NP_460925,(fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
SRR5240360,Ambulances,SRR5240360_bin.4,xx74,Pantoea agglomerans pv. betae (taxid 77834),fliI,1,VFG023641(gb,WP_005160385),85.4,452,66,0,36174,37529,1,452,3.96E-248,759,gb|WP_005160385,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394) - Motility (VFC0204)] [Yersinia enterocolitica subsp. palearctica 105.5R(r)],,,,
SRR5240363,Ambulances,SRR5240363_bin.2,xx324,Pseudomonas sp. JBR1 (taxid 3020907),flhA,6,VFG001263(gb,NP_250143),85.4,547,80,0,2,1642,161,707,5.93E-293,898,gb|NP_250143,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240379,Ambulances,SRR5240379_bin.14,xx431,Acinetobacter variabilis (taxid 70346),katA,2,VFG037030(gb,WP_002221625),85.4,500,73,0,4241,5740,5,504,6.97E-297,899,gb|WP_002221625,(katA) catalase [KatA (VF0454) - Stress survival (VFC0282)] [Neisseria meningitidis FAM18],,,,
SRR5240411,Ambulances,SRR5240411_bin.8,xx377,Pantoea agglomerans pv. betae (taxid 77834),fliI,2,VFG043059(gb,NP_460925),85.4,453,65,1,10346,8991,1,453,1.19E-243,743,gb|NP_460925,(fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
SRR5240423,Ambulances,SRR5240423_bin.3,xx39,Pseudomonas sp. 15A4 (taxid 2804761),icmF1/tssM1,1,VFG019994(gb,WP_015886551),85.4,1167,169,1,46539,50039,1,1166,0,1963,gb|WP_015886551,(icmF1/tssM1) type VI secretion system protein IcmF1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas fluorescens SBW25],,,,
SRR5240473,Ambulances,SRR5240473_bin.3,xx28,Agrobacterium larrymoorei (taxid 160699),ATU_RS20365,4,VFG041070(gb,WP_010973765),85.4,520,75,1,5952,7511,1,519,6.8E-298,919,gb|WP_010973765,(ATU_RS20365) type VI secretion system tip protein VgrG [Imp (VF1258) - Effector delivery system (VFC0086)] [Agrobacterium tumefaciens str. C58],,,,
SRR5240480,Ambulances,SRR5240480_bin.3,xx20,Pantoea eucrina (taxid 472693),fliI,1,VFG043059(gb,NP_460925),85.4,453,63,1,139978,138629,1,453,6.67E-240,736,gb|NP_460925,(fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
SRR5240580,Ambulances,SRR5240580_bin.11,xx187,Pantoea agglomerans pv. gypsophilae (taxid 48984),tssC,1,VFG035110(gb,WP_000930191),85.4,426,61,1,1279,2,1,425,1.74E-239,736,gb|WP_000930191,(tssC) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989],,,,
SRR5240605,Ambulances,SRR5240605_bin.3,xx1907,Acinetobacter lwoffii (taxid 28090),pilM,2,VFG050313(gb,WP_004644147.1),85.4,350,51,0,2918,1869,3,352,8.45E-200,583,gb|WP_004644147.1,(pilM) pilus assembly protein PilM [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],,,,
SRR5240624,Ambulances,SRR5240624_bin.4,xx121,Pantoea agglomerans pv. gypsophilae (taxid 48984),fliI,1,VFG002331(gb,WP_026018001),85.4,452,66,0,25073,23718,1,452,9.14E-249,760,gb|WP_026018001,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394) - Motility (VFC0204)] [Yersinia enterocolitica subsp. enterocolitica 8081],,,,
SRR5240638,Ambulances,SRR5240638_bin.3,xx532,Georgenia wutianyii (taxid 2585135),groEL2,1,VFG043550(gb,NP_214954),85.4,540,77,1,7485,9104,1,538,2.78E-274,832,gb|NP_214954,(groEL2) molecular chaperone GroEL [GroEL (VF0866) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv],,,,
SRR5240313,Ambulances,SRR5240313_bin.1,xx61,Micrococcus luteus (taxid 1270),icl,7,VFG022587(gb,WP_013827400),85.3,245,36,0,59357,58623,184,428,1.99E-130,419,gb|WP_013827400,(icl) Isocitrate lyase Icl (isocitrase) (isocitratase) [Isocitrate lyase (VF0253) - Others (VFC0346)] [Mycobacterium sp. JDM601],,,,
SRR5240329,Ambulances,SRR5240329_bin.3,xx116,Pseudomonas cedrina (taxid 651740),rpoN,1,VFG042736(gb,NP_253152),85.3,497,73,0,16208,17698,1,497,2.09E-270,824,gb|NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240340,Ambulances,SRR5240340_bin.8,xx57,Stutzerimonas stutzeri DSM 10701 (taxid 1123519),pilB,1,VFG013775(gb,WP_003141354),85.3,442,64,1,5,1330,127,567,2.62E-237,733,gb|WP_003141354,(pilB) type 4 fimbrial biogenesis protein PilB [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa UCBPP-PA14],,,,
SRR5240389,Ambulances,SRR5240389_bin.5,xx85,Pseudomonas viridiflava (taxid 33069),icmF1/tssM1,1,VFG015409(gb,WP_011064249),85.3,1168,171,1,53165,49665,1,1168,0,1971,gb|WP_011064249,(icmF1/tssM1) type VI secretion system protein IcmF1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas fluorescens Pf-5],,,,
SRR5240404,Ambulances,SRR5240404_bin.1,xx32,Pantoea sp. CCBC3-3-1 (taxid 2490851),tssF,1,VFG048764(gb,WP_014838697),85.3,584,86,0,131287,129536,1,584,0,1042,gb|WP_014838697,(tssF) type VI secretion system baseplate subunit TssF [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718],,,,
SRR5240405,Ambulances,SRR5240405_bin.1,xx322,Stutzerimonas frequens (taxid 2968969),pilQ,2,VFG013895(gb,WP_041755270),85.3,706,87,4,6683,4578,1,693,0,1128,gb|WP_041755270,(pilQ) type 4 fimbrial biogenesis protein PilQ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas stutzeri A1501],,,,
SRR5240410,Ambulances,SRR5240410_bin.1,xx64,Pseudomonas sp. PIA16 (taxid 2931382),mucP,2,VFG015009(gb,WP_011059531),85.3,450,66,0,40595,39246,1,450,8.14E-250,763,gb|WP_011059531,(mucP) metalloprotease protease [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas fluorescens Pf-5],,,,
SRR5240421,Ambulances,SRR5240421_bin.3,xx75,Pseudomonas sp. 15A4 (taxid 2804761),icmF1/tssM1,1,VFG019994(gb,WP_015886551),85.3,1167,170,1,46556,50056,1,1166,0,1960,gb|WP_015886551,(icmF1/tssM1) type VI secretion system protein IcmF1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas fluorescens SBW25],,,,
SRR5240422,Ambulances,SRR5240422_bin.5,xx102,Pseudomonas atacamensis (taxid 2565368),rhsP2,2,VFG051599(gb,WP_011333485.1),85.3,870,92,1,2809,200,1,834,0,1376,gb|WP_011333485.1,(rhsP2) ADP-ribosyltransferase toxin [HSI-2 T6SS secreted effectors (VF0915) - Effector delivery system (VFC0086)] [Pseudomonas fluorescens Pf0-1],,,,
SRR5240470,Ambulances,SRR5240470_bin.10,xx184,Pseudomonas sp. MM211 (taxid 2866808),crc,1,VFG042739(gb,NP_254019),85.3,259,38,0,32095,31319,1,259,1.67E-151,472,gb|NP_254019,(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240473,Ambulances,SRR5240473_bin.3,xx5,Agrobacterium larrymoorei (taxid 160699),tssM,4,VFG041054(gb,WP_010973755),85.3,1162,166,3,185431,181952,1,1159,0,1941,gb|WP_010973755,(tssM) type VI secretion system membrane subunit TssM [Imp (VF1258) - Effector delivery system (VFC0086)] [Agrobacterium tumefaciens str. C58],,,,
SRR5240479,Ambulances,SRR5240479_bin.4,xx37,Brucella pseudogrignonensis (taxid 419475),htrB,1,VFG011420(gb,WP_002963981),85.3,307,45,0,19489,20409,2,308,1.17E-175,545,gb|WP_002963981,(htrB) lipid A biosynthesis lauroyl acyltransferase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis biovar Abortus 2308],,,,
SRR5240526,Ambulances,SRR5240526_bin.3,xx38,Pseudomonas oryzihabitans (taxid 47885),flhA,3,VFG001263(gb,NP_250143),85.3,707,100,1,72967,70859,1,707,0,1133,gb|NP_250143,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240526,Ambulances,SRR5240526_bin.4,xx316,Pseudomonas syringae pv. syringae (taxid 321),gacS,4,VFG015071(gb,WP_011268595),85.3,917,135,0,2947,197,1,917,0,1494,gb|WP_011268595,(gacS) response regulator [GacS/GacA two-component system (VF0908) - Regulation (VFC0301)] [Pseudomonas syringae pv. syringae B728a],,,,
SRR5240553,Ambulances,SRR5240553_bin.9,xx14,Sanguibacter keddieii DSM 10542 (taxid 446469),groEL2,3,VFG043550(gb,NP_214954),85.3,401,59,0,1204,2,1,401,1.68E-204,639,gb|NP_214954,(groEL2) molecular chaperone GroEL [GroEL (VF0866) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv],,,,
SRR5240666,Ambulances,SRR5240666_bin.7,xx754,Pseudomonas fulva 12-X (taxid 743720),crc,1,VFG042739(gb,NP_254019),85.3,259,38,0,7679,8455,1,259,3.46E-152,472,gb|NP_254019,(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240340,Ambulances,SRR5240340_bin.8,xx78,Stutzerimonas stutzeri DSM 10701 (taxid 1123519),pilQ,1,VFG013895(gb,WP_041755270),85.2,698,101,2,18417,16327,1,697,0,1123,gb|WP_041755270,(pilQ) type 4 fimbrial biogenesis protein PilQ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas stutzeri A1501],,,,
SRR5240353,Ambulances,SRR5240353_bin.2,xx196,Pantoea vagans C9-1 (taxid 712898),fliI,1,VFG043059(gb,NP_460925),85.2,453,66,1,4142,5497,1,453,1.63E-242,741,gb|NP_460925,(fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
SRR5240355,Ambulances,SRR5240355_bin.4,xx10,Pantoea eucalypti (taxid 470933),fliI,1,VFG043059(gb,NP_460925),85.2,453,66,1,92408,91053,1,453,8.25E-242,741,gb|NP_460925,(fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
SRR5240368,Ambulances,SRR5240368_bin.8,xx114,Erwinia sp. J780 (taxid 2681984),fliI,2,VFG002331(gb,WP_026018001),85.2,452,67,0,27974,26619,1,452,2.03E-248,759,gb|WP_026018001,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394) - Motility (VFC0204)] [Yersinia enterocolitica subsp. enterocolitica 8081],,,,
SRR5240385,Ambulances,SRR5240385_bin.6,xx25,Stutzerimonas stutzeri DSM 10701 (taxid 1123519),pilQ,1,VFG013895(gb,WP_041755270),85.2,698,101,2,35591,37681,1,697,0,1123,gb|WP_041755270,(pilQ) type 4 fimbrial biogenesis protein PilQ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas stutzeri A1501],,,,
SRR5240405,Ambulances,SRR5240405_bin.10,xx295,Pseudomonas atacamensis (taxid 2565368),PA0686,1,VFG040878(gb,NP_249377),85.2,472,63,2,169,1572,1,469,1.01E-250,766,gb|NP_249377,(PA0686) type II secretion system protein HxcR [Hxc (VF0945) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240422,Ambulances,SRR5240422_bin.5,xx365,Pseudomonas atacamensis (taxid 2565368),PA0686,1,VFG040878(gb,NP_249377),85.2,472,63,2,207,1610,1,469,1.5E-268,766,gb|NP_249377,(PA0686) type II secretion system protein HxcR [Hxc (VF0945) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240436,Ambulances,SRR5240436_bin.10,xx60,Pseudomonas sp. BSw22131 (taxid 3002903),pilQ,2,VFG013888(gb,WP_011167465),85.2,705,89,5,37171,39252,1,701,0,1113,gb|WP_011167465,(pilQ) type 4 fimbrial biogenesis protein PilQ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas syringae pv. phaseolicola 1448A],,,,
SRR5240440,Ambulances,SRR5240440_bin.2,xx19,Desemzia incerta (taxid 82801),eno,2,VFG018662(gb,WP_012130507),85.2,433,62,1,81231,82523,1,433,2.7E-239,733,gb|WP_012130507,(eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus gordonii str. Challis substr. CH1],,,,
SRR5240445,Ambulances,SRR5240445_bin.6,xx153,Pantoea eucalypti (taxid 470933),fliI,2,VFG002331(gb,WP_026018001),85.2,452,67,0,36724,38079,1,452,7.76E-247,755,gb|WP_026018001,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394) - Motility (VFC0204)] [Yersinia enterocolitica subsp. enterocolitica 8081],,,,
SRR5240450,Ambulances,SRR5240450_bin.3,xx90,Desemzia incerta (taxid 82801),eno,3,VFG018662(gb,WP_012130507),85.2,433,62,1,13047,14339,1,433,2.78E-240,734,gb|WP_012130507,(eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus gordonii str. Challis substr. CH1],,,,
SRR5240456,Ambulances,SRR5240456_bin.5,xx49,Desemzia incerta (taxid 82801),eno,1,VFG018662(gb,WP_012130507),85.2,433,62,1,8544,9836,1,433,4.38E-240,734,gb|WP_012130507,(eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus gordonii str. Challis substr. CH1],,,,
